server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_19,21:14:00,21:14:30,48.46,43.51,
server_19,21:14:10,21:14:40,52.4,34.37,
server_19,21:14:20,21:14:50,55.77,35.85,
server_19,21:14:30,21:15:00,57.95,45.06,
server_19,21:14:40,21:15:10,50.7,63.07,
server_19,21:14:50,21:15:20,51.75,65.83,
server_19,21:15:00,21:15:30,52.61,55.75,
server_19,21:15:10,21:15:40,45.76,46.12,
server_19,21:15:20,21:15:50,44.6,43.05,
server_19,21:15:30,21:16:00,49.79,59.32,
server_19,21:15:40,21:16:10,50.36,58.9,
server_19,21:15:50,21:16:20,48.74,67.58,
server_19,21:16:00,21:16:30,40.45,53.59,
server_19,21:16:10,21:16:40,40.8,57.96,
server_19,21:16:20,21:16:50,52.79,46.78,
server_19,21:16:30,21:17:00,60.85,38.58,
server_19,21:16:40,21:17:10,64.57,29.05,
server_19,21:16:50,21:17:20,58.44,38.7,
server_19,21:17:00,21:17:30,59.05,53.41,
server_19,21:17:10,21:17:40,51.49,66.93,
server_19,21:17:20,21:17:50,44.41,57.17,
server_19,21:17:30,21:18:00,31.6,43.65,
server_19,21:17:40,21:18:10,37.07,43.31,
server_19,21:17:50,21:18:20,33.89,52.19,
server_19,21:18:00,21:18:30,39.68,61.76,
server_19,21:18:10,21:18:40,41.21,52.75,
server_19,21:18:20,21:18:50,52.84,46.72,
server_19,21:18:30,21:19:00,54.47,40.2,
server_19,21:18:40,21:19:10,52.86,47.71,
server_19,21:18:50,21:19:20,54.07,52.34,
server_19,21:19:00,21:19:30,62.34,47.42,
server_19,21:19:10,21:19:40,62.82,46.01,
server_19,21:19:20,21:19:50,54.73,40.53,
server_19,21:19:30,21:20:00,42.53,47.39,
server_19,21:19:40,21:20:10,48.23,52.03,
server_19,21:19:50,21:20:20,53.74,52.89,
server_19,21:20:00,21:20:30,65.54,46.73,
server_19,21:20:10,21:20:40,62.07,46.65,
server_19,21:20:20,21:20:50,53.06,41.09,
server_19,21:20:30,21:21:00,34.14,51.55,
server_19,21:20:40,21:21:10,27.94,55.2,
server_19,21:20:50,21:21:20,49.3,75.91,
server_19,21:21:00,21:21:30,74.4,76.36,
server_19,21:21:10,21:21:40,80.92,83.45,CPU spike suspected
server_19,21:21:20,21:21:50,69.13,73.33,
server_19,21:21:30,21:22:00,66.57,64.71,
server_19,21:21:40,21:22:10,74.6,38.17,
server_19,21:21:50,21:22:20,80.47,40.45,CPU spike suspected
server_19,21:22:00,21:22:30,70.29,49.35,
server_19,21:22:10,21:22:40,51.63,56.68,
server_19,21:22:20,21:22:50,46.7,54.39,
server_19,21:22:30,21:23:00,42.57,55.65,
server_19,21:22:40,21:23:10,46.73,53.64,
server_19,21:22:50,21:23:20,50.11,54.23,
server_19,21:23:00,21:23:30,61.08,44.69,
server_19,21:23:10,21:23:40,70.68,45.39,
server_19,21:23:20,21:23:50,59.55,48.36,
server_19,21:23:30,21:24:00,51.93,54.71,
server_19,21:23:40,21:24:10,55.61,67.11,
server_19,21:23:50,21:24:20,51.09,64.85,
server_19,21:24:00,21:24:30,59.28,68.72,
server_19,21:24:10,21:24:40,56.95,55.42,
server_19,21:24:20,21:24:50,58.61,42.53,
server_19,21:24:30,21:25:00,49.57,46.84,
server_19,21:24:40,21:25:10,39.29,52.55,
server_19,21:24:50,21:25:20,41.98,54.33,
server_19,21:25:00,21:25:30,49.28,41.68,
server_19,21:25:10,21:25:40,57.79,45.81,
server_19,21:25:20,21:25:50,57.28,49.14,
server_19,21:25:30,21:26:00,57.52,59.82,
server_19,21:25:40,21:26:10,59.51,63.56,
server_19,21:25:50,21:26:20,68.68,71.3,
server_19,21:26:00,21:26:30,62.94,65.63,
server_19,21:26:10,21:26:40,60.77,56.92,
server_19,21:26:20,21:26:50,62.73,46.62,
server_19,21:26:30,21:27:00,69.86,50.34,
server_19,21:26:40,21:27:10,60.15,58.12,
server_19,21:26:50,21:27:20,55.52,57.53,
server_19,21:27:00,21:27:30,50.41,42.05,
server_19,21:27:10,21:27:40,64.18,41.84,
server_19,21:27:20,21:27:50,68.49,41.49,
server_19,21:27:30,21:28:00,63.01,49.03,
server_19,21:27:40,21:28:10,50.98,38.24,
server_19,21:27:50,21:28:20,42.66,44.77,
server_19,21:28:00,21:28:30,56.34,47.77,
server_19,21:28:10,21:28:40,58.11,50.01,
server_19,21:28:20,21:28:50,64.93,52.24,
server_19,21:28:30,21:29:00,51.34,57.67,
server_19,21:28:40,21:29:10,45.86,56.71,
server_19,21:28:50,21:29:20,40.38,54.91,
server_19,21:29:00,21:29:30,45.31,49.84,
server_19,21:29:10,21:29:40,47.47,48.81,
server_19,21:29:20,21:29:50,41.09,53.69,
server_19,21:29:30,21:30:00,49.17,44.72,
server_19,21:29:40,21:30:10,50.95,43.74,
server_19,21:29:50,21:30:20,62.94,38,
server_19,21:30:00,21:30:30,55.71,48.26,
server_19,21:30:10,21:30:40,61.31,55.17,
server_19,21:30:20,21:30:50,61.79,63.38,
server_19,21:30:30,21:31:00,59.77,66.96,
server_19,21:30:40,21:31:10,52.98,65.22,
server_19,21:30:50,21:31:20,57.95,69.46,
server_19,21:31:00,21:31:30,49.68,56.75,
server_19,21:31:10,21:31:40,45.42,66.13,
server_19,21:31:20,21:31:50,39.72,57.56,
server_19,21:31:30,21:32:00,41.71,65.01,
server_19,21:31:40,21:32:10,48.24,55.52,
server_19,21:31:50,21:32:20,40.2,48.76,
server_19,21:32:00,21:32:30,43.76,44.75,
server_19,21:32:10,21:32:40,57.72,45.79,
server_19,21:32:20,21:32:50,61.65,51.14,
server_19,21:32:30,21:33:00,65.21,54.03,
server_19,21:32:40,21:33:10,60.34,48.63,
server_19,21:32:50,21:33:20,65.61,35.57,
server_19,21:33:00,21:33:30,63.65,36.95,
server_19,21:33:10,21:33:40,56.92,42.76,
server_19,21:33:20,21:33:50,46.94,49.98,
server_19,21:33:30,21:34:00,46.94,49.68,
server_19,21:33:40,21:34:10,41.32,44.39,
server_19,21:33:50,21:34:20,46.63,46.57,
server_19,21:34:00,21:34:30,46.77,45.57,
server_19,21:34:10,21:34:40,59.75,58.36,
server_19,21:34:20,21:34:50,56.05,61.62,
server_19,21:34:30,21:35:00,64.98,69.82,
server_19,21:34:40,21:35:10,53.05,59.96,
server_19,21:34:50,21:35:20,66.98,57.39,
server_19,21:35:00,21:35:30,57.57,46.25,
server_19,21:35:10,21:35:40,68.4,53,
server_19,21:35:20,21:35:50,56.07,49.28,
server_19,21:35:30,21:36:00,61.04,58.96,
server_19,21:35:40,21:36:10,51.07,63.51,
server_19,21:35:50,21:36:20,47.19,65.96,
server_19,21:36:00,21:36:30,46,63.27,
server_19,21:36:10,21:36:40,45.82,48.33,
server_19,21:36:20,21:36:50,52.76,47.26,
server_19,21:36:30,21:37:00,42.89,44.46,
server_19,21:36:40,21:37:10,49.1,38.81,
server_19,21:36:50,21:37:20,54.29,33.74,
server_19,21:37:00,21:37:30,63,46.99,
server_19,21:37:10,21:37:40,64.76,50.88,
server_19,21:37:20,21:37:50,56,57.41,
server_19,21:37:30,21:38:00,55.6,45.36,
server_19,21:37:40,21:38:10,48.54,50.26,
server_19,21:37:50,21:38:20,51.19,54.92,
server_19,21:38:00,21:38:30,54.33,47.37,
server_19,21:38:10,21:38:40,61.48,41.17,
server_19,21:38:20,21:38:50,54.79,32.93,
server_19,21:38:30,21:39:00,52.59,44.07,
server_19,21:38:40,21:39:10,36.52,54.4,
server_19,21:38:50,21:39:20,43.44,61.18,
server_19,21:39:00,21:39:30,39.3,59.8,
server_19,21:39:10,21:39:40,50.16,55.4,
server_19,21:39:20,21:39:50,41.66,61.99,
server_19,21:39:30,21:40:00,38.31,56.7,
server_19,21:39:40,21:40:10,42.46,54.21,
server_19,21:39:50,21:40:20,48.82,43.46,
server_19,21:40:00,21:40:30,40.47,45.51,
server_19,21:40:10,21:40:40,32.89,46.83,
server_19,21:40:20,21:40:50,40.76,42.97,
server_19,21:40:30,21:41:00,59.14,44.8,
server_19,21:40:40,21:41:10,60.22,44.78,
server_19,21:40:50,21:41:20,50.05,53.29,
server_19,21:41:00,21:41:30,43.99,52.24,
server_19,21:41:10,21:41:40,47.58,54.14,
server_19,21:41:20,21:41:50,51.6,50.54,
server_19,21:41:30,21:42:00,49.71,49.71,
server_19,21:41:40,21:42:10,47.59,55.77,
server_19,21:41:50,21:42:20,51.05,47.12,
server_19,21:42:00,21:42:30,45.92,36.34,
server_19,21:42:10,21:42:40,43.66,28.75,
server_19,21:42:20,21:42:50,43.76,39.67,
server_19,21:42:30,21:43:00,59.2,41.8,
server_19,21:42:40,21:43:10,59.38,40.42,
server_19,21:42:50,21:43:20,62.61,40.41,
server_19,21:43:00,21:43:30,45.95,56.61,
server_19,21:43:10,21:43:40,41.56,66.56,
server_19,21:43:20,21:43:50,36.3,67.11,
server_19,21:43:30,21:44:00,56.37,65.58,
server_19,21:43:40,21:44:10,63.09,60.08,
server_19,21:43:50,21:44:20,62.86,63.16,
server_19,21:44:00,21:44:30,56.82,61.73,
server_19,21:44:10,21:44:40,58.32,55.8,
server_19,21:44:20,21:44:50,56.45,50.78,
server_19,21:44:30,21:45:00,56.1,51.64,
server_19,21:44:40,21:45:10,46.74,54.91,
server_19,21:44:50,21:45:20,37.82,57.49,
server_19,21:45:00,21:45:30,28.11,48.32,
server_19,21:45:10,21:45:40,38.69,61.31,
server_19,21:45:20,21:45:50,55.45,69,
server_19,21:45:30,21:46:00,59.87,70.02,
server_19,21:45:40,21:46:10,52.14,52.89,
server_19,21:45:50,21:46:20,50.08,47.5,
server_19,21:46:00,21:46:30,57.95,40.82,
server_19,21:46:10,21:46:40,69.94,53.76,
server_19,21:46:20,21:46:50,57.83,45.63,
server_19,21:46:30,21:47:00,55.02,62.46,
server_19,21:46:40,21:47:10,44.97,63.75,
server_19,21:46:50,21:47:20,51.08,72.13,
server_19,21:47:00,21:47:30,41.89,59.97,
server_19,21:47:10,21:47:40,40.92,47.61,
server_19,21:47:20,21:47:50,39.46,41.52,
server_19,21:47:30,21:48:00,51.57,53.02,
server_19,21:47:40,21:48:10,48.2,51.1,
server_19,21:47:50,21:48:20,43.42,47.81,
server_19,21:48:00,21:48:30,32.3,41.27,
server_19,21:48:10,21:48:40,38.42,45.04,
server_19,21:48:20,21:48:50,49.39,39.33,
server_19,21:48:30,21:49:00,47.78,46.47,
server_19,21:48:40,21:49:10,46.61,47.79,
server_19,21:48:50,21:49:20,42.57,59.06,
server_19,21:49:00,21:49:30,52.69,59.17,
server_19,21:49:10,21:49:40,53.94,61.08,
server_19,21:49:20,21:49:50,44.68,63.63,
server_19,21:49:30,21:50:00,34.96,62.95,
server_19,21:49:40,21:50:10,37.22,61.08,
server_19,21:49:50,21:50:20,49.64,59.37,
server_19,21:50:00,21:50:30,57.75,54.27,
server_19,21:50:10,21:50:40,56.62,55.89,
server_19,21:50:20,21:50:50,45.98,54.04,
server_19,21:50:30,21:51:00,42.54,44.7,
server_19,21:50:40,21:51:10,49.01,39.63,
server_19,21:50:50,21:51:20,45.59,51.44,
server_19,21:51:00,21:51:30,47.64,53.49,
server_19,21:51:10,21:51:40,46.53,51.46,
server_19,21:51:20,21:51:50,61.41,43.41,
server_19,21:51:30,21:52:00,53.44,53.72,
server_19,21:51:40,21:52:10,46.58,55.73,
server_19,21:51:50,21:52:20,37.48,57.08,
server_19,21:52:00,21:52:30,35.53,55.68,
server_19,21:52:10,21:52:40,37.34,60.28,
server_19,21:52:20,21:52:50,47.76,47.16,
server_19,21:52:30,21:53:00,48.26,32.99,
server_19,21:52:40,21:53:10,55.47,37.78,
server_19,21:52:50,21:53:20,48.1,44.99,
server_19,21:53:00,21:53:30,58.51,54.94,
server_19,21:53:10,21:53:40,56.32,52.27,
server_19,21:53:20,21:53:50,59.34,55.02,
server_19,21:53:30,21:54:00,59.3,61.24,
server_19,21:53:40,21:54:10,68.4,61.72,
server_19,21:53:50,21:54:20,70.25,65.32,
server_19,21:54:00,21:54:30,78.2,53.09,
server_19,21:54:10,21:54:40,69.73,60.06,
server_19,21:54:20,21:54:50,58.05,45.26,
server_19,21:54:30,21:55:00,51.86,53.14,
server_19,21:54:40,21:55:10,39.14,34.72,
server_19,21:54:50,21:55:20,44.4,44.24,
server_19,21:55:00,21:55:30,36.64,37.05,
server_19,21:55:10,21:55:40,39.78,42.22,
server_19,21:55:20,21:55:50,49.26,36.45,
server_19,21:55:30,21:56:00,52.15,44.61,
server_19,21:55:40,21:56:10,62.97,53.3,
server_19,21:55:50,21:56:20,66.04,70.06,
server_19,21:56:00,21:56:30,76.72,55.86,
server_19,21:56:10,21:56:40,79.25,48.34,
server_19,21:56:20,21:56:50,80.09,44.24,CPU spike suspected
server_19,21:56:30,21:57:00,66.08,54.72,
server_19,21:56:40,21:57:10,54.95,71.32,
server_19,21:56:50,21:57:20,45.38,79.22,
server_19,21:57:00,21:57:30,54.08,79.82,
server_19,21:57:10,21:57:40,63.34,62.67,
server_19,21:57:20,21:57:50,56.95,54.97,
server_19,21:57:30,21:58:00,50.25,57.15,
server_19,21:57:40,21:58:10,31.48,68.54,
server_19,21:57:50,21:58:20,43.88,54.63,
server_19,21:58:00,21:58:30,48.05,51.7,
server_19,21:58:10,21:58:40,67.94,49.33,
server_19,21:58:20,21:58:50,57.06,51.46,
server_19,21:58:30,21:59:00,56.72,54.81,
server_19,21:58:40,21:59:10,47.33,46.55,
server_19,21:58:50,21:59:20,48.86,50.14,
server_19,21:59:00,21:59:30,42.99,46.49,
server_19,21:59:10,21:59:40,51.56,56.27,
server_19,21:59:20,21:59:50,45.57,60.16,
server_19,21:59:30,22:00:00,60,68.15,
server_19,21:59:40,22:00:10,46.48,53.93,
server_19,21:59:50,22:00:20,52.89,45.45,
server_19,22:00:00,22:00:30,37.66,48.85,
server_19,22:00:10,22:00:40,56.67,45.28,
server_19,22:00:20,22:00:50,58.06,51.77,
server_19,22:00:30,22:01:00,56.29,32.93,
server_19,22:00:40,22:01:10,37.43,39.4,
server_19,22:00:50,22:01:20,41.8,42.29,
server_19,22:01:00,22:01:30,48.73,48.94,
server_19,22:01:10,22:01:40,48.57,51.45,
server_19,22:01:20,22:01:50,46.86,45.79,
server_19,22:01:30,22:02:00,37.24,53.01,
server_19,22:01:40,22:02:10,48.47,58.12,
server_19,22:01:50,22:02:20,48.76,60.91,
server_19,22:02:00,22:02:30,57.13,59.39,
server_19,22:02:10,22:02:40,56.13,68.91,
server_19,22:02:20,22:02:50,63.43,78.69,
server_19,22:02:30,22:03:00,62.15,75.25,
server_19,22:02:40,22:03:10,63.62,70.64,
server_19,22:02:50,22:03:20,48.94,60.45,
server_19,22:03:00,22:03:30,64.29,48.45,
server_19,22:03:10,22:03:40,60.14,41.94,
server_19,22:03:20,22:03:50,58.41,33.43,
server_19,22:03:30,22:04:00,47.88,40.38,
server_19,22:03:40,22:04:10,53.86,36.81,
server_19,22:03:50,22:04:20,56.37,53.45,
server_19,22:04:00,22:04:30,51.12,60.25,
server_19,22:04:10,22:04:40,40.19,71.59,
server_19,22:04:20,22:04:50,58.24,75.96,
server_19,22:04:30,22:05:00,65.15,80.17,
server_19,22:04:40,22:05:10,66.95,73.3,
server_19,22:04:50,22:05:20,62.84,59.82,
server_19,22:05:00,22:05:30,60.41,44.79,
server_19,22:05:10,22:05:40,56.43,53.25,
server_19,22:05:20,22:05:50,48.14,59.38,
server_19,22:05:30,22:06:00,53.24,64.37,
server_19,22:05:40,22:06:10,53.03,48.84,
server_19,22:05:50,22:06:20,52.21,42.57,
server_19,22:06:00,22:06:30,46.13,35.77,
server_19,22:06:10,22:06:40,51.66,39.56,
server_19,22:06:20,22:06:50,49.03,40.54,
server_19,22:06:30,22:07:00,43.1,44.39,
server_19,22:06:40,22:07:10,46.1,59.17,
server_19,22:06:50,22:07:20,51.31,63.08,
server_19,22:07:00,22:07:30,63.18,65.04,
server_19,22:07:10,22:07:40,59.3,53.59,
server_19,22:07:20,22:07:50,64.99,49.12,
server_19,22:07:30,22:08:00,49.93,56.38,
server_19,22:07:40,22:08:10,57.45,48.44,
server_19,22:07:50,22:08:20,49.48,61.51,
server_19,22:08:00,22:08:30,67.89,68.41,
server_19,22:08:10,22:08:40,67.37,66.39,
server_19,22:08:20,22:08:50,62.38,49.29,
server_19,22:08:30,22:09:00,53.28,39.85,
server_19,22:08:40,22:09:10,50.85,52.39,
server_19,22:08:50,22:09:20,50.97,55.75,
server_19,22:09:00,22:09:30,47.03,54.21,
server_19,22:09:10,22:09:40,42.28,50.01,
server_19,22:09:20,22:09:50,47.53,50.12,
server_19,22:09:30,22:10:00,64.92,51.55,
server_19,22:09:40,22:10:10,62.1,50.01,
server_19,22:09:50,22:10:20,60.05,48.99,
server_19,22:10:00,22:10:30,44.66,47.98,
server_19,22:10:10,22:10:40,52.51,60.58,
server_19,22:10:20,22:10:50,49.4,59.93,
server_19,22:10:30,22:11:00,44.79,66.47,
server_19,22:10:40,22:11:10,48.87,47.69,
server_19,22:10:50,22:11:20,53.56,49.64,
server_19,22:11:00,22:11:30,61.88,57.03,
server_19,22:11:10,22:11:40,56.81,72.67,
server_19,22:11:20,22:11:50,48.69,78.2,
server_19,22:11:30,22:12:00,38.03,59.38,
server_19,22:11:40,22:12:10,30.87,46.45,
server_19,22:11:50,22:12:20,36.63,38.87,
server_19,22:12:00,22:12:30,40.04,39.18,
server_19,22:12:10,22:12:40,37.41,50.85,
server_19,22:12:20,22:12:50,47.27,50.94,
server_19,22:12:30,22:13:00,45.25,64.98,
server_19,22:12:40,22:13:10,54.31,59.51,
server_19,22:12:50,22:13:20,60.38,77.77,
server_19,22:13:00,22:13:30,73.77,66.83,
server_19,22:13:10,22:13:40,68.38,60.76,
server_19,22:13:20,22:13:50,58.66,38.28,
server_19,22:13:30,22:14:00,60.48,51.86,
server_19,22:13:40,22:14:10,61.25,54.48,
server_19,22:13:50,22:14:20,54.84,62.78,
server_19,22:14:00,22:14:30,48.87,66.75,
server_19,22:14:10,22:14:40,58.12,63.91,
server_19,22:14:20,22:14:50,59.56,63.47,
server_19,22:14:30,22:15:00,61.31,52.82,
server_19,22:14:40,22:15:10,60.18,60.93,
server_19,22:14:50,22:15:20,69.11,65.07,
server_19,22:15:00,22:15:30,69.72,64.64,
server_19,22:15:10,22:15:40,58.09,71.01,
server_19,22:15:20,22:15:50,43.73,59.94,
server_19,22:15:30,22:16:00,29.14,57.64,
server_19,22:15:40,22:16:10,34.78,54.22,
server_19,22:15:50,22:16:20,34.02,53.68,
server_19,22:16:00,22:16:30,42.6,50.46,
server_19,22:16:10,22:16:40,37.59,52.61,
server_19,22:16:20,22:16:50,45.92,57.58,
server_19,22:16:30,22:17:00,44.66,59.17,
server_19,22:16:40,22:17:10,54.26,55.18,
server_19,22:16:50,22:17:20,54.23,52.66,
server_19,22:17:00,22:17:30,50.51,48.72,
server_19,22:17:10,22:17:40,46.66,41.76,
server_19,22:17:20,22:17:50,50.56,52.48,
server_19,22:17:30,22:18:00,62.01,63.88,
server_19,22:17:40,22:18:10,61.9,68.7,
server_19,22:17:50,22:18:20,68.26,52.36,
server_19,22:18:00,22:18:30,57.12,38.11,
server_19,22:18:10,22:18:40,60.92,35.71,
server_19,22:18:20,22:18:50,47.47,44.89,
server_19,22:18:30,22:19:00,53.57,51.74,
server_19,22:18:40,22:19:10,44.24,45.79,
server_19,22:18:50,22:19:20,49.74,59.92,
server_19,22:19:00,22:19:30,47.36,58.11,
server_19,22:19:10,22:19:40,54.72,65.36,
server_19,22:19:20,22:19:50,50,48.18,
server_19,22:19:30,22:20:00,55.55,50.65,
server_19,22:19:40,22:20:10,57.53,52.55,
server_19,22:19:50,22:20:20,65.64,60.84,
server_19,22:20:00,22:20:30,67.46,53.03,
server_19,22:20:10,22:20:40,62.55,49.9,
server_19,22:20:20,22:20:50,55.89,48.48,
server_19,22:20:30,22:21:00,55.71,61.68,
server_19,22:20:40,22:21:10,48.86,54.3,
server_19,22:20:50,22:21:20,54.04,48.5,
server_19,22:21:00,22:21:30,55.7,38.47,
server_19,22:21:10,22:21:40,64.87,45.97,
server_19,22:21:20,22:21:50,60.91,45.57,
server_19,22:21:30,22:22:00,55.7,53.61,
server_19,22:21:40,22:22:10,55.02,42.21,
server_19,22:21:50,22:22:20,52.47,46.05,
server_19,22:22:00,22:22:30,52.28,34.98,
server_19,22:22:10,22:22:40,56.32,47.44,
server_19,22:22:20,22:22:50,64.05,52.45,
server_19,22:22:30,22:23:00,62.65,58.99,
server_19,22:22:40,22:23:10,54.25,51.1,
server_19,22:22:50,22:23:20,48.51,57.92,
server_19,22:23:00,22:23:30,46.25,55.16,
server_19,22:23:10,22:23:40,50.13,60.86,
server_19,22:23:20,22:23:50,45.31,56.72,
server_19,22:23:30,22:24:00,44.96,61.93,
server_19,22:23:40,22:24:10,48.12,67.92,
server_19,22:23:50,22:24:20,43.7,61.91,
server_19,22:24:00,22:24:30,43.57,57.63,
server_19,22:24:10,22:24:40,51.99,55.08,
server_19,22:24:20,22:24:50,51.29,55.74,
server_19,22:24:30,22:25:00,48.96,57.04,
server_19,22:24:40,22:25:10,38.11,53.04,
server_19,22:24:50,22:25:20,57.44,54.35,
server_19,22:25:00,22:25:30,65.65,58.3,
server_19,22:25:10,22:25:40,67.21,48.47,
server_19,22:25:20,22:25:50,53.86,43.28,
server_19,22:25:30,22:26:00,56.26,38.52,
server_19,22:25:40,22:26:10,47.47,55.87,
server_19,22:25:50,22:26:20,54.01,59.64,
server_19,22:26:00,22:26:30,45.98,58.69,
server_19,22:26:10,22:26:40,53.18,54.42,
server_19,22:26:20,22:26:50,48.25,54.92,
server_19,22:26:30,22:27:00,60.26,60.93,
server_19,22:26:40,22:27:10,63.48,64.07,
server_19,22:26:50,22:27:20,64.66,55.85,
server_19,22:27:00,22:27:30,55.1,52.89,
server_19,22:27:10,22:27:40,58.56,54.75,
server_19,22:27:20,22:27:50,68.03,69.12,
server_19,22:27:30,22:28:00,67.9,70.56,
server_19,22:27:40,22:28:10,52.73,66.5,
server_19,22:27:50,22:28:20,38.17,53.19,
server_19,22:28:00,22:28:30,35.76,51.83,
server_19,22:28:10,22:28:40,35.38,53.88,
server_19,22:28:20,22:28:50,28.52,62.25,
server_19,22:28:30,22:29:00,29.88,59.28,
server_19,22:28:40,22:29:10,42.04,46.64,
server_19,22:28:50,22:29:20,50.1,50.61,
server_19,22:29:00,22:29:30,47.32,50.22,
server_19,22:29:10,22:29:40,43.43,58.84,
server_19,22:29:20,22:29:50,45.22,42.36,
server_19,22:29:30,22:30:00,45.72,47.78,
server_19,22:29:40,22:30:10,48.38,54.05,
server_19,22:29:50,22:30:20,53.7,53.21,
server_19,22:30:00,22:30:30,64.52,48.43,
server_19,22:30:10,22:30:40,67.93,44.86,
server_19,22:30:20,22:30:50,60.36,45.13,
server_19,22:30:30,22:31:00,46.99,51.67,
server_19,22:30:40,22:31:10,41.2,45.25,
server_19,22:30:50,22:31:20,39.17,59.74,
server_19,22:31:00,22:31:30,43.58,57.52,
server_19,22:31:10,22:31:40,47.91,58.91,
server_19,22:31:20,22:31:50,53.02,52.29,
server_19,22:31:30,22:32:00,56.04,38.71,
server_19,22:31:40,22:32:10,49.89,47.68,
server_19,22:31:50,22:32:20,54.29,59.32,
server_19,22:32:00,22:32:30,54.1,75.61,
server_19,22:32:10,22:32:40,49.42,74.86,
server_19,22:32:20,22:32:50,44.34,64.11,
server_19,22:32:30,22:33:00,36.91,63.49,
server_19,22:32:40,22:33:10,42.51,54.98,
server_19,22:32:50,22:33:20,49.15,56.76,
server_19,22:33:00,22:33:30,52.78,53.95,
server_19,22:33:10,22:33:40,45.95,47.43,
server_19,22:33:20,22:33:50,37.31,44,
server_19,22:33:30,22:34:00,31.69,47.47,
server_19,22:33:40,22:34:10,27.63,62.32,
server_19,22:33:50,22:34:20,34.28,55.18,
server_19,22:34:00,22:34:30,43.91,60.7,
server_19,22:34:10,22:34:40,64.66,61.79,
server_19,22:34:20,22:34:50,56.99,67.76,
server_19,22:34:30,22:35:00,61.98,54.55,
server_19,22:34:40,22:35:10,59.63,52.74,
server_19,22:34:50,22:35:20,58.54,62.2,
server_19,22:35:00,22:35:30,55.99,75.1,
server_19,22:35:10,22:35:40,38.91,71.5,
server_19,22:35:20,22:35:50,30.37,77.09,
server_19,22:35:30,22:36:00,31.29,73.8,
server_19,22:35:40,22:36:10,36.98,73.79,
server_19,22:35:50,22:36:20,52.18,65.49,
server_19,22:36:00,22:36:30,48.82,61.97,
server_19,22:36:10,22:36:40,53.44,59.83,
server_19,22:36:20,22:36:50,50.67,52.33,
server_19,22:36:30,22:37:00,52.29,53.05,
server_19,22:36:40,22:37:10,45.66,55.27,
server_19,22:36:50,22:37:20,50,61.71,
server_19,22:37:00,22:37:30,48.84,52.69,
server_19,22:37:10,22:37:40,53.17,43.21,
server_19,22:37:20,22:37:50,61.46,46.99,
server_19,22:37:30,22:38:00,48.99,57.86,
server_19,22:37:40,22:38:10,49.61,61.09,
server_19,22:37:50,22:38:20,45.89,48.55,
server_19,22:38:00,22:38:30,55.43,44.92,
server_19,22:38:10,22:38:40,65.87,56.11,
server_19,22:38:20,22:38:50,46.91,59.83,
server_19,22:38:30,22:39:00,48.25,71.25,
server_19,22:38:40,22:39:10,35.05,59.04,
server_19,22:38:50,22:39:20,42.91,56.62,
server_19,22:39:00,22:39:30,47.39,33.99,
server_19,22:39:10,22:39:40,51.72,39.12,
server_19,22:39:20,22:39:50,64.28,52.55,
server_19,22:39:30,22:40:00,61.69,73.57,
server_19,22:39:40,22:40:10,63.38,69.71,
server_19,22:39:50,22:40:20,50.04,56.4,
server_19,22:40:00,22:40:30,42.15,48.5,
server_19,22:40:10,22:40:40,34.82,55.81,
server_19,22:40:20,22:40:50,47.1,57.15,
server_19,22:40:30,22:41:00,46.92,61.83,
server_19,22:40:40,22:41:10,60.4,60.69,
server_19,22:40:50,22:41:20,52.99,63.05,
server_19,22:41:00,22:41:30,62.84,57.6,
server_19,22:41:10,22:41:40,54.58,49.55,
server_19,22:41:20,22:41:50,64.09,57.55,
server_19,22:41:30,22:42:00,70.81,58.34,
server_19,22:41:40,22:42:10,67.3,56.23,
server_19,22:41:50,22:42:20,61.88,38.5,
server_19,22:42:00,22:42:30,46.86,40.65,
server_19,22:42:10,22:42:40,42.08,41.89,
server_19,22:42:20,22:42:50,43.79,57.38,
server_19,22:42:30,22:43:00,60.93,66.03,
server_19,22:42:40,22:43:10,64.6,78.12,
server_19,22:42:50,22:43:20,60.04,61.59,
server_19,22:43:00,22:43:30,37.03,47.04,
server_19,22:43:10,22:43:40,54.62,44.1,
server_19,22:43:20,22:43:50,55.3,58.64,
server_19,22:43:30,22:44:00,70.62,61.77,
server_19,22:43:40,22:44:10,62.63,57.01,
server_19,22:43:50,22:44:20,61.91,51.48,
server_19,22:44:00,22:44:30,57.94,47.82,
server_19,22:44:10,22:44:40,54.79,47.75,
server_19,22:44:20,22:44:50,47.83,46.29,
server_19,22:44:30,22:45:00,38.28,48.58,
server_19,22:44:40,22:45:10,44.91,53.23,
server_19,22:44:50,22:45:20,64.68,55.37,
server_19,22:45:00,22:45:30,70.02,52.98,
server_19,22:45:10,22:45:40,59.9,52.87,
server_19,22:45:20,22:45:50,40.69,51.95,
server_19,22:45:30,22:46:00,51.36,44.4,
server_19,22:45:40,22:46:10,59.97,37.59,
server_19,22:45:50,22:46:20,61.85,41.09,
server_19,22:46:00,22:46:30,57.59,53.79,
server_19,22:46:10,22:46:40,45.03,59.48,
server_19,22:46:20,22:46:50,44.68,53.58,
server_19,22:46:30,22:47:00,44.04,51.5,
server_19,22:46:40,22:47:10,47.55,50.32,
server_19,22:46:50,22:47:20,49.99,54.91,
